country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido
Italy,ITA,2021-04-06,11871383,8234773,3636853,287181,238060,19.67,13.64,6.02,3944,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-06T17:00:00,ITA,29337,3743,33080,522625,555705,-14391,7767,3019255,111747,?,?,3686707,51415800,23425293,?,221,?,?,3567839,118868,41176828,10238972
Italy,ITA,2021-04-07,12206601,8479990,3726858,335218,242009,20.22,14.05,6.17,4009,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-07T17:00:00,ITA,29316,3683,32999,514838,547837,-7868,13708,3040182,112374,?,?,3700393,51755739,23517311,?,276,?,?,3579829,120564,41346000,10409739
Italy,ITA,2021-04-08,12546761,8730894,3816122,340160,249329,20.78,14.46,6.32,4130,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-08T17:00:00,ITA,28851,3663,32514,511816,544330,-3507,17221,3060411,112861,?,?,3717602,52117901,23625279,?,259,?,?,3595935,121667,41554856,10563045
Italy,ITA,2021-04-09,12883762,8985702,3898341,337001,256923,21.34,14.89,6.46,4256,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-09T17:00:00,ITA,28146,3603,31749,504612,536361,-7969,18938,3086586,113579,?,?,3736526,52466904,23732862,?,192,?,?,3613896,122630,41756390,10710514
Italy,ITA,2021-04-10,13205859,9238974,3967171,322097,269936,21.88,15.3,6.57,4472,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-10T17:00:00,ITA,27654,3588,31242,501843,533085,-3276,17567,3107069,113923,?,?,3754077,52801766,23835131,?,186,?,?,3630408,123669,41945129,10856637
Italy,ITA,2021-04-11,13408341,9400087,4008544,202482,285103,22.21,15.57,6.64,4723,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-11T17:00:00,ITA,27251,3585,30836,502169,533005,-80,15746,3122555,114254,?,?,3769814,53054866,23920532,?,175,?,?,3645548,124266,42107589,10947277
Italy,ITA,2021-04-12,13676656,9605858,4071095,268315,298922,22.66,15.91,6.74,4952,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-12T17:00:00,ITA,27329,3593,30922,493495,524417,-8588,9789,3140565,114612,?,?,3779594,53245501,23970623,?,167,?,?,3655050,124544,42200462,11045039
Italy,ITA,2021-04-13,13967221,9828802,4138724,290565,299405,23.14,16.28,6.86,4960,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-13T17:00:00,ITA,26952,3526,30478,488742,519220,-5197,13447,3158725,115088,?,?,3793033,53550491,24058301,?,242,?,?,3667114,125919,42353108,11197383
Italy,ITA,2021-04-14,14289767,10071286,4218788,322546,297595,23.67,16.68,6.99,4930,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-14T17:00:00,ITA,26369,3490,29859,484801,514660,-4560,16168,3178976,115557,?,?,3809193,53885257,24160306,?,216,?,?,3682451,126742,42550896,11334361
Italy,ITA,2021-04-15,14642930,10325368,4317869,353163,299453,24.26,17.1,7.15,4961,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-15T17:00:00,ITA,25587,3417,29004,481019,510023,-4637,16974,3200196,115937,?,?,3826156,54204890,24260858,?,211,?,?,3698718,127438,42736949,11467941
Italy,ITA,2021-04-16,15024693,10607342,4417660,381763,305847,24.89,17.57,7.32,5066,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-16T17:00:00,ITA,24743,3366,28109,478629,506738,-3285,15943,3218975,116366,?,?,3842079,54532594,24362434,?,199,?,?,3713779,128300,42916593,11616001
Italy,ITA,2021-04-17,15385704,10883937,4502076,361011,311406,25.49,18.03,7.46,5159,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-17T17:00:00,ITA,24100,3340,27440,477868,505308,-1430,15370,3235459,116676,?,?,3857443,54864328,24464082,?,163,?,?,3728414,129029,43098914,11765414
Italy,ITA,2021-04-18,15628398,11072157,4556551,242694,317151,25.89,18.34,7.55,5254,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-18T17:00:00,ITA,23648,3311,26959,477652,504611,-697,12694,3248593,116927,?,?,3870131,55094444,24545390,?,163,?,?,3740609,129522,43245505,11848939
Italy,ITA,2021-04-19,15940411,11296250,4644473,312013,323394,26.41,18.71,7.69,5357,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-19T17:00:00,ITA,23742,3244,26986,466503,493489,-11122,8864,3268262,117243,?,?,3878994,55241172,24596625,?,141,?,?,3749244,129750,43335684,11905488
Italy,ITA,2021-04-20,16275364,11533325,4742352,334953,329735,26.96,19.11,7.86,5462,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-20T17:00:00,ITA,23255,3151,26406,456309,482715,-10774,12074,3290715,117633,?,?,3891063,55535217,24691595,?,182,?,?,3760237,130826,43485291,12049926
Italy,ITA,2021-04-21,16649894,11788611,4861599,374530,337161,27.58,19.53,8.05,5585,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-21T17:00:00,ITA,22784,3076,25860,449775,475635,-7080,13844,3311267,117997,?,?,3904899,55885251,24794274,?,155,?,?,3772885,132014,43673704,12211547
Italy,ITA,2021-04-22,17050616,12053380,4997843,400722,343955,28.24,19.97,8.28,5698,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-22T17:00:00,ITA,22094,3021,25115,447081,472196,-3439,16050,3330392,118357,?,?,3920945,56250055,24905379,?,174,?,?,3788264,132681,43862164,12387891
Italy,ITA,2021-04-23,17457611,12329714,5129049,406995,347560,28.92,20.42,8.5,5757,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-23T17:00:00,ITA,21440,2979,24419,441124,465543,-6653,14761,3351461,118699,?,?,3935703,56565755,25004299,?,153,?,?,3802126,133577,44037316,12528439
Italy,ITA,2021-04-24,17845658,12603119,5246728,388047,351422,29.56,20.88,8.69,5821,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-24T17:00:00,ITA,20971,2894,23865,437583,461448,-4095,13817,3369048,119021,?,?,3949517,56886535,25114307,?,143,?,?,3815137,134380,44211571,12674964
Italy,ITA,2021-04-25,18113866,12824162,5302646,268208,355067,30.01,21.24,8.78,5882,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-25T17:00:00,ITA,20662,2862,23524,437688,461212,-236,13158,3382224,119238,?,?,3962674,57126017,25204896,?,114,?,?,3827656,135018,44357013,12769004
Italy,ITA,2021-04-26,18459595,13087765,5394134,345729,359883,30.58,21.68,8.94,5962,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-26T17:00:00,ITA,20635,2849,23484,429328,452812,-8400,8444,3398763,119539,?,?,3971114,57271836,25260009,?,132,?,?,3835849,135265,44452541,12819295
Italy,ITA,2021-04-27,18834400,13350933,5515596,374805,365577,31.2,22.12,9.14,6056,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-27T17:00:00,ITA,20312,2748,23060,425089,448149,-4663,10404,3413451,119912,?,?,3981512,57574570,25359025,?,177,?,?,3844994,136518,44602172,12972398
Italy,ITA,2021-04-28,19244955,13621574,5664461,410555,370723,31.88,22.56,9.38,6141,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-28T17:00:00,ITA,19860,2711,22571,420200,442771,-5378,13385,3431867,120256,?,?,3994894,57910906,25467042,?,168,?,?,3857606,137288,44795818,13115088
Italy,ITA,2021-04-29,19776483,13978218,5849470,531528,389410,32.76,23.16,9.69,6451,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-29T17:00:00,ITA,19351,2640,21991,416718,438709,-4062,14320,3449955,120544,?,?,4009208,58240981,25583477,?,129,?,?,3871310,137898,44982109,13258872
Italy,ITA,2021-04-30,20306796,14318368,6054258,530313,407026,33.64,23.72,10.03,6742,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-04-30T17:00:00,ITA,18940,2583,21523,414747,436270,-2439,13446,3465576,120807,?,?,4022653,58579752,25689062,?,137,?,?,3884033,138620,45160101,13419651
Italy,ITA,2021-05-01,20741204,14603273,6221610,434408,413649,34.36,24.19,10.31,6852,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-01T17:00:00,ITA,18381,2522,20903,409639,430542,-5728,12965,3484042,121033,?,?,4035617,58957954,25805883,?,143,?,?,3896229,139388,45347122,13610832
Italy,ITA,2021-05-02,21112146,14856380,6351032,370942,428326,34.97,24.61,10.52,7095,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-02T17:00:00,ITA,18345,2524,20869,410037,430906,364,9148,3492679,121177,?,?,4044762,59114826,25869438,?,109,?,?,3905196,139566,45461412,13653414
Italy,ITA,2021-05-03,21526217,15148350,6485008,414071,438089,35.66,25.09,10.74,7257,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-03T17:00:00,ITA,18395,2490,20885,402673,423558,-7348,5948,3505717,121433,?,?,4050708,59236655,25916186,?,121,?,?,3910871,139837,45538751,13697904
Italy,ITA,2021-05-04,21979990,15464369,6634907,453773,449370,36.41,25.62,10.99,7444,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-04T17:00:00,ITA,18176,2423,20599,393290,413889,-9669,9116,3524194,121738,?,?,4059821,59552161,26010560,?,136,?,?,3919045,140776,45686281,13865880
Italy,ITA,2021-05-05,22467251,15805373,6795506,487261,460328,37.22,26.18,11.26,7625,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-05T17:00:00,ITA,17520,2368,19888,387241,407129,-6760,10585,3541266,122005,?,?,4070400,59879330,26124917,?,142,?,?,3929071,141329,45876644,14002686
Italy,ITA,2021-05-06,22989730,16153957,6982424,522479,459035,38.08,26.76,11.57,7604,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-06T17:00:00,ITA,16867,2308,19175,383627,402802,-4327,11807,3557133,122263,?,?,4082198,60203970,26238166,?,127,?,?,3940320,141878,46066040,14137930
Italy,ITA,2021-05-07,23536367,16510787,7184769,546637,461367,38.99,27.35,11.9,7643,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-07T17:00:00,ITA,16331,2253,18584,378980,397564,-5238,10554,3572713,122470,?,?,4092747,60532582,26343704,?,109,?,?,3950367,142380,46238660,14293922
Italy,ITA,2021-05-08,24051049,16838411,7389050,514682,472835,39.84,27.89,12.24,7833,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-08T17:00:00,ITA,15799,2211,18010,372110,390120,-7444,10176,3590107,122694,?,?,4102921,60871018,26453189,?,110,?,?,3960023,142898,46409365,14461653
Italy,ITA,2021-05-09,24435315,17095472,7525290,384266,474738,40.48,28.32,12.47,7864,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-09T17:00:00,ITA,15420,2192,17612,366242,383854,-6266,8292,3604523,122833,?,?,4111210,61097024,26539037,?,103,?,?,3967968,143242,46550555,14546469
Italy,ITA,2021-05-10,24877756,17389415,7681917,442441,478791,41.21,28.81,12.73,7931,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-10T17:00:00,ITA,15427,2158,17585,356085,373670,-10184,5080,3619586,123031,?,?,4116287,61227024,26584979,?,80,?,?,3972875,143412,46631530,14595494
Italy,ITA,2021-05-11,25336588,17692219,7848027,458832,479514,41.97,29.31,13,7943,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-11T17:00:00,ITA,14937,2056,16993,346866,363859,-9811,6946,3636089,123282,?,?,4123230,61513452,26673109,?,100,?,?,3979095,144135,46766636,14746816
Italy,ITA,2021-05-12,25822836,18018481,8017001,486248,479369,42.78,29.85,13.28,7941,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-12T17:00:00,ITA,14280,1992,16272,336150,352422,-11437,7852,3655112,123544,?,?,4131078,61820196,26766895,?,91,?,?,3986624,144454,46933112,14887084
Italy,ITA,2021-05-13,26353435,18364958,8209389,530599,480529,43.66,30.42,13.6,7960,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-13T17:00:00,ITA,13608,1893,15501,330507,346008,-6414,8085,3669407,123745,?,?,4139160,62107222,26862873,?,81,?,?,3994263,144897,47095876,15011346
Italy,ITA,2021-05-14,26909929,18717842,8421172,556494,481937,44.58,31.01,13.95,7983,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-14T17:00:00,ITA,13050,1860,14910,324696,339606,-6402,7567,3683189,123927,?,?,4146722,62405408,26954888,?,99,?,?,4001392,145330,47260816,15144592
Italy,ITA,2021-05-15,27455898,19081760,8621192,545969,486407,45.48,31.61,14.28,8057,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-15T17:00:00,ITA,12493,1805,14298,318532,332830,-6776,6659,3696481,124063,?,?,4153374,62700094,27050515,?,63,?,?,4007732,145642,47414716,15285378
Italy,ITA,2021-05-16,27866502,19355193,8774622,410604,490170,46.16,32.06,14.54,8120,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-16T17:00:00,ITA,12134,1779,13913,314969,328882,-3948,5753,3706084,124156,?,?,4159122,62902667,27119978,?,60,?,?,4013250,145872,47535456,15367211
Italy,ITA,2021-05-17,28334862,19628792,8987389,468360,493872,46.94,32.52,14.89,8181,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-17T17:00:00,ITA,12024,1754,13778,309113,322891,-5991,3455,3715389,124296,?,?,4162576,63021591,27161204,?,69,?,?,4016570,146006,47612326,15409265
Italy,ITA,2021-05-18,28805673,19911336,9193862,470811,495584,47.72,32.98,15.23,8209,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-18T17:00:00,ITA,11539,1689,13228,302080,315308,-7583,4452,3727220,124497,?,?,4167025,63284455,27239427,?,86,?,?,4020602,146423,47737696,15546759
Italy,ITA,2021-05-19,29294258,20218571,9393663,488585,495917,48.53,33.49,15.56,8215,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-19T17:00:00,ITA,11018,1643,12661,294069,306730,-8578,5506,3741149,124646,?,?,4172525,63571711,27325605,?,70,?,?,4025797,146728,47893803,15677908
Italy,ITA,2021-05-20,29849475,20530803,9656720,555217,499434,49.45,34.01,16,8273,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-20T17:00:00,ITA,10383,1544,11927,287559,299486,-7244,5741,3753965,124810,?,?,4178261,63822748,27404562,?,69,?,?,4031285,146976,48031457,15791291
Italy,ITA,2021-05-21,30422658,20860228,9919167,573183,501818,50.4,34.56,16.43,8313,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-21T17:00:00,ITA,9925,1469,11394,280394,291788,-7698,5218,3766660,125028,?,?,4183476,64092492,27485060,?,51,?,?,4036172,147304,48170366,15922126
Italy,ITA,2021-05-22,30946289,21183366,10158034,523631,498627,51.26,35.09,16.83,8260,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-22T17:00:00,ITA,9488,1430,10918,272826,283744,-8044,4717,3779293,125153,?,?,4188190,64379095,27568979,?,64,?,?,4040695,147495,48308709,16070386
Italy,ITA,2021-05-23,31354505,21435124,10350484,408216,498286,51.94,35.51,17.15,8254,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-23T17:00:00,ITA,9161,1410,10571,270521,281092,-2652,3995,3785866,125225,?,?,4192183,64558486,27633494,?,48,?,?,4044540,147643,48418737,16139749
Italy,ITA,2021-05-24,31820009,21710650,10572981,465504,497878,52.71,35.96,17.51,8247,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-24T17:00:00,ITA,8950,1382,10332,266107,276439,-4653,2490,3792898,125335,?,?,4194672,64665967,27667011,?,48,?,?,4046925,147747,48484559,16181408
Italy,ITA,2021-05-25,32300725,21981325,10812447,480716,499293,53.51,36.41,17.91,8271,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-25T17:00:00,ITA,8557,1323,9880,258265,268145,-8294,3224,3804246,125501,?,?,4197892,64918613,27736735,?,46,?,?,4049869,148023,48606788,16311825
Italy,ITA,2021-05-26,32829616,22270533,11083244,528891,505051,54.38,36.89,18.36,8366,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-26T17:00:00,ITA,8118,1278,9396,250633,260029,-8116,3937,3816176,125622,?,?,4201827,65179575,27814240,?,39,?,?,4053486,148341,48751537,16428038
Italy,ITA,2021-05-27,33421203,22580605,11386861,591587,510247,55.36,37.41,18.86,8452,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-27T17:00:00,ITA,7707,1206,8913,244280,253193,-6836,4147,3826984,125793,?,?,4205970,65423542,27887155,?,38,?,?,4057441,148529,48882902,16540640
Italy,ITA,2021-05-28,34017114,22905521,11678372,595911,513494,56.35,37.94,19.35,8506,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-28T17:00:00,ITA,7192,1142,8334,237936,246270,-6923,3738,3837518,125919,?,?,4209707,65673453,27959544,?,41,?,?,4061018,148689,49006889,16666564
Italy,ITA,2021-05-29,34542577,23226105,11902335,525463,513755,57.22,38.47,19.72,8510,'Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech','Extraordinary commissioner for the Covid-19 emergency',https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,2021-05-29T17:00:00,ITA,6800,1095,7895,234071,241966,-4304,3351,3845087,126002,?,?,4213055,65920783,28028719,?,29,?,?,4064148,148907,49128052,16792731
